Age,PastEmployee,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime
30,No,Travel_Rarely,Sales,15,Marketing,3,Male,Sales Executive,Divorced,7140,2,No
33,No,Non-Travel,Sales,2,Marketing,4,Female,Sales Executive,Single,5147,8,No
49,No,Travel_Rarely,Sales,11,Marketing,4,Female,Sales Executive,Single,4507,3,No
33,Yes,Travel_Rarely,Sales,16,Life Sciences,1,Female,Sales Executive,Single,8564,2,Yes
31,Yes,Travel_Rarely,Sales,16,Marketing,1,Male,Sales Executive,Married,8161,2,No
34,No,Non-Travel,Sales,10,Life Sciences,4,Male,Sales Executive,Divorced,4001,1,Yes
34,No,Travel_Rarely,Sales,3,Life Sciences,4,Female,Sales Executive,Single,6029,5,No
21,Yes,Travel_Rarely,Sales,7,Marketing,2,Male,Sales Representative,Single,2679,1,No
31,No,Travel_Rarely,Sales,29,Marketing,1,Female,Sales Executive,Married,5468,1,No
37,No,Travel_Rarely,Sales,9,Marketing,2,Male,Sales Executive,Married,4189,1,No
35,Yes,Travel_Rarely,Sales,27,Life Sciences,3,Male,Sales Executive,Single,5813,1,Yes
46,No,Non-Travel,Sales,26,Life Sciences,2,Male,Sales Executive,Single,7991,8,No
39,No,Travel_Frequently,Sales,20,Life Sciences,3,Male,Sales Executive,Divorced,4127,2,No
41,No,Travel_Rarely,Sales,4,Marketing,3,Female,Sales Executive,Divorced,10447,0,Yes
34,No,Travel_Rarely,Sales,8,Technical Degree,2,Male,Sales Executive,Married,6799,1,No
58,No,Non-Travel,Sales,2,Medical,2,Male,Manager,Divorced,16291,4,No
31,No,Travel_Frequently,Sales,7,Marketing,1,Female,Sales Executive,Married,9637,2,No
38,No,Travel_Rarely,Sales,2,Marketing,2,Female,Sales Representative,Married,5405,2,Yes
26,No,Travel_Rarely,Sales,10,Medical,3,Male,Sales Executive,Single,4684,1,No
45,No,Non-Travel,Sales,2,Life Sciences,3,Female,Sales Executive,Married,5154,4,No
43,No,Travel_Frequently,Sales,2,Life Sciences,1,Male,Sales Executive,Married,5675,1,No
32,No,Travel_Frequently,Sales,10,Marketing,4,Male,Sales Executive,Single,4648,8,No
32,Yes,Travel_Rarely,Sales,2,Marketing,3,Male,Sales Executive,Single,9907,7,Yes
46,No,Travel_Rarely,Sales,3,Technical Degree,1,Female,Sales Executive,Divorced,13225,2,No
27,No,Travel_Rarely,Sales,23,Medical,2,Female,Sales Representative,Married,3540,1,No
46,Yes,Travel_Rarely,Sales,10,Life Sciences,3,Female,Sales Executive,Married,7314,5,No
28,No,Travel_Rarely,Sales,3,Medical,2,Female,Sales Representative,Married,2856,1,No
30,Yes,Travel_Rarely,Sales,9,Medical,2,Male,Sales Representative,Single,1081,1,No
36,No,Travel_Rarely,Sales,10,Technical Degree,2,Female,Sales Executive,Married,5673,1,Yes
34,No,Travel_Rarely,Sales,4,Life Sciences,3,Male,Sales Executive,Married,9713,2,Yes
27,No,Travel_Rarely,Sales,2,Medical,1,Female,Sales Executive,Single,6500,0,No
36,No,Travel_Rarely,Sales,17,Marketing,3,Male,Sales Executive,Married,5507,2,No
41,No,Travel_Rarely,Sales,8,Marketing,3,Female,Sales Executive,Married,4393,5,No
31,No,Travel_Rarely,Sales,10,Medical,3,Female,Sales Executive,Divorced,6583,2,Yes
34,No,Travel_Rarely,Sales,3,Medical,4,Female,Sales Executive,Married,8103,3,Yes
33,No,Travel_Rarely,Sales,10,Marketing,2,Male,Sales Executive,Single,5487,1,No
28,No,Travel_Frequently,Sales,1,Life Sciences,3,Male,Sales Executive,Married,6834,1,Yes
29,Yes,Travel_Frequently,Sales,24,Technical Degree,3,Male,Sales Representative,Single,1091,1,No
39,No,Non-Travel,Sales,21,Life Sciences,1,Female,Sales Executive,Married,5736,6,No
28,Yes,Travel_Rarely,Sales,13,Marketing,4,Female,Sales Executive,Single,9854,3,Yes
56,No,Travel_Rarely,Sales,11,Marketing,4,Female,Sales Executive,Married,5380,4,No
58,No,Travel_Rarely,Sales,21,Life Sciences,4,Female,Manager,Married,17875,4,Yes
42,No,Travel_Rarely,Sales,12,Marketing,2,Male,Sales Executive,Divorced,5087,3,Yes
35,No,Travel_Rarely,Sales,18,Medical,2,Male,Sales Executive,Married,5561,0,No
34,No,Travel_Rarely,Sales,1,Marketing,1,Male,Sales Executive,Single,9888,1,No
34,No,Travel_Rarely,Sales,13,Medical,4,Male,Sales Executive,Divorced,8628,1,No
38,No,Travel_Rarely,Sales,1,Life Sciences,1,Male,Sales Representative,Single,2858,4,No
35,No,Travel_Rarely,Sales,7,Life Sciences,3,Female,Sales Executive,Married,5204,1,Yes
27,No,Travel_Rarely,Sales,9,Marketing,4,Male,Sales Executive,Single,4105,1,No
31,Yes,Travel_Frequently,Sales,26,Marketing,1,Male,Sales Executive,Married,5617,1,Yes
53,Yes,Travel_Rarely,Sales,24,Life Sciences,1,Male,Sales Executive,Single,10448,6,Yes
39,No,Travel_Rarely,Sales,15,Marketing,2,Male,Sales Executive,Single,13341,0,No
40,No,Travel_Rarely,Sales,2,Marketing,2,Female,Sales Executive,Married,5677,3,No
38,No,Travel_Rarely,Sales,1,Life Sciences,4,Male,Sales Executive,Married,4440,0,No
31,No,Travel_Rarely,Sales,2,Life Sciences,1,Male,Sales Representative,Married,3067,0,No
32,No,Travel_Rarely,Sales,1,Medical,2,Male,Sales Representative,Married,2269,0,No
32,No,Travel_Rarely,Sales,1,Marketing,3,Female,Sales Executive,Married,10422,1,No
25,No,Travel_Rarely,Sales,8,Other,1,Female,Sales Executive,Divorced,4907,0,Yes
52,No,Non-Travel,Sales,29,Life Sciences,1,Male,Sales Representative,Divorced,3482,2,No
21,No,Travel_Rarely,Sales,5,Medical,3,Male,Sales Representative,Single,2380,1,Yes
23,Yes,Travel_Frequently,Sales,9,Marketing,4,Male,Sales Representative,Married,1790,1,No
36,No,Travel_Rarely,Sales,3,Medical,1,Female,Sales Executive,Married,7644,0,No
34,No,Travel_Rarely,Sales,28,Marketing,4,Female,Sales Executive,Married,6712,1,No
36,No,Non-Travel,Sales,15,Marketing,4,Male,Sales Executive,Divorced,5406,1,No
41,No,Travel_Rarely,Sales,3,Life Sciences,3,Male,Sales Executive,Divorced,8938,2,No
38,No,Travel_Rarely,Sales,10,Life Sciences,1,Female,Sales Executive,Married,5343,1,No
50,Yes,Travel_Frequently,Sales,1,Life Sciences,2,Male,Sales Executive,Divorced,6728,7,No
36,No,Travel_Rarely,Sales,11,Marketing,2,Female,Sales Executive,Married,6652,4,No
45,No,Travel_Rarely,Sales,20,Life Sciences,4,Female,Sales Executive,Single,4850,8,No
50,Yes,Travel_Rarely,Sales,28,Marketing,4,Male,Sales Executive,Divorced,10854,4,Yes
39,No,Travel_Rarely,Sales,24,Marketing,2,Female,Sales Executive,Married,12031,0,No
26,No,Travel_Rarely,Sales,5,Other,4,Female,Sales Representative,Single,2966,0,No
49,No,Travel_Frequently,Sales,2,Medical,4,Male,Sales Executive,Married,5390,2,No
